"id","GeotabId","ActiveFrom","ActiveTo","BaseType","Comment","Name","Version","EntityStatus","RecordLastChangedUtc"
"1092","aXuI7P8xtx0aoOVbUtXhOIQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","BRSC02 / BRSC01 - FBM Governado Celso Ramos","102",1,"2024-04-10 20:02:53.511012"
"1093","aX3BxsHb0I0yg_pqtGwVAZw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5164",1,"2024-04-10 20:02:53.511803"
"1094","aI8sN_PoJBEmToEG9cWIC-g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Jundiai","3644",1,"2024-04-10 20:02:53.512576"
"1095","atl94-t_lkESi6mGwymIBHQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP1 - Zona Sul","107",1,"2024-04-10 20:02:53.51333"
"1096","avQMJmjDgJE-ki9XqeL04EA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo MG","5054",1,"2024-04-10 20:02:53.514113"
"1097","a6Zx_mSJnPEmWg-KZ1HH6IA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Automec Ac Delco","4259",1,"2024-04-10 20:02:53.51491"
"1098","aXaA-teIGWEGuY73vmOKvhA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Lemosvolks","4371",1,"2024-04-10 20:02:53.515922"
"1099","aC__fYj5-vkqMVMGgTMlmkg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Lcg Diesel Mecânica","4291",1,"2024-04-10 20:02:53.516534"
"1100","aNfe8l_7XREq_p1Lr9tEEFw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Casa Dos Pneus","4465",1,"2024-04-10 20:02:53.517336"
"1101","aZogH0G3X7UOTo2-3Xe8zWg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Techone Reparos Auto","4313",1,"2024-04-10 20:02:53.518136"
"1102","aX7-en2jQGkmYkOuOk065gA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Del Rosso Fiusa","674",1,"2024-04-10 20:02:53.51894"
"1103","aGkNv-mhXuESiDgdnFx2lKg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Focus Funilaria","4929",1,"2024-04-10 20:02:53.519731"
"1104","aANvZPpUdM0G22ioTq40dTg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Safety Car - Juiz de Fora","4656",1,"2024-04-10 20:02:53.520536"
"1105","a7pnLTZgcz0G02L1v4putOg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Balilla Renault","4227",1,"2024-04-10 20:02:53.521331"
"1106","ajRE-7TEWuEidpvLF_pKvjg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Wdosa Estacionamento","4877",1,"2024-04-10 20:02:53.522104"
"1107","ajhsbHt0GF0mGiXlaQRp-cw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Zamperlini Auto  Peça","4219",1,"2024-04-10 20:02:53.522871"
"1108","amw6Qx4SkkUi2Bmxq4HjUQA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Cascavel","4325",1,"2024-04-10 20:02:53.523634"
"1109","aeDGA1DfsF0WdudIPzvc5EA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus São Paulo S - Santo Amaro","4401",1,"2024-04-10 20:02:53.524425"
"1110","aB-FcfJNtD0SPlP9opWCFEw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Good Car Comercio","4679",1,"2024-04-10 20:02:53.525179"
"1111","afxH3tc4E70yAlmgY9UzZ0w","2024-03-03 11:34:07.779","2050-01-01 00:00:00","Custom","","Alta pressão de óleo.","5430",1,"2024-04-10 20:02:53.528741"
"1112","aiIxgkxEx7EO8v_Z00q_mzg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dpaschoal Mogi-Guacu","4642",1,"2024-04-10 20:02:53.529552"
"1113","aZPOGphXjHkSXw-kbHd7_-A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - D Granoi Transportes","4622",1,"2024-04-10 20:02:53.530334"
"1114","a4ahoTQgni0yutFwWazKKmw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - A S Egidio & Silva","3850",1,"2024-04-10 20:02:53.531154"
"1115","aWv3J9j6toUW4FjBtdCoSmA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Camp Auto Center - Sorocaba","4523",1,"2024-04-10 20:02:53.531909"
"1116","ahh1kOn7t_E2VzhAoQ4PwOw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Despachantes Azevedo","4095",1,"2024-04-10 20:02:53.532961"
"1117","aNigtlHbooUWbgN96-hsdxA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Cwd Garage","4191",1,"2024-04-10 20:02:53.533821"
"1118","af9Ryq5i3HUadcVIloykPmg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5149",1,"2024-04-10 20:02:53.534549"
"1119","aCJXbvxiVZku9fdQTYU15MQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via Garulhos","4424",1,"2024-04-10 20:02:53.535302"
"1120","asJ1iRfGrRkuF-3koN4iOtQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5170",1,"2024-04-10 20:02:53.536123"
"1121","azbqh_SEqFU--wnJOyWFzRQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Caiado Pneus - Presidente Prudente","4803",1,"2024-04-10 20:02:53.536851"
"1122","aahqnHZPH3kSyE5bEpqKdVg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Attual Centro Automotivo","4104",1,"2024-04-10 20:02:53.537527"
"1123","RuleEVLowChargeId","2022-12-16 18:18:29.642","2050-01-01 00:00:00","Stock","","EV Low Charge","87",1,"2024-04-10 20:02:53.538301"
"1124","awhJ7wEy_90GnTbYPQSQgKA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo Pneu Center","4847",1,"2024-04-10 20:02:53.539029"
"1125","arM6oIxRuFk2VMzJY0Dx_dQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SAM1 - Manaus","262",1,"2024-04-10 20:02:53.539896"
"1126","a4wqTY5H34EOoxUwAi_bPUg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMG8 - BH Zona Norte","180",1,"2024-04-10 20:02:53.541048"
"1127","aietpNo-NyU6mF_E3vNQUNQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Oficina Prevent","4394",1,"2024-04-10 20:02:53.54183"
"1128","awApXJgML1E2ojoaPmIZFCQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Sao Bernardo Do Campo","4904",1,"2024-04-10 20:02:53.542405"
"1129","a0oguBpfu_kOph20lmsQ75Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Car Place Express","4188",1,"2024-04-10 20:02:53.543174"
"1130","aCGOiUhUIRkyt_TOoK60mPA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Minauto Auto Center","4444",1,"2024-04-10 20:02:53.543915"
"1131","aM_QiQNIXA0uXvTykEfRjgA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Lemap","4638",1,"2024-04-10 20:02:53.544691"
"1132","atzz6P55sIUKH4oovvb6j9Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Apta","4953",1,"2024-04-10 20:02:53.545802"
"1133","asZX6I5Pe8E6nMyJEK1nw2g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Disape - Belo Horizonte","4907",1,"2024-04-10 20:02:53.547159"
"1134","au999CmT7EkeEZgBcv4sQaQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Js Auto Mecânica","4158",1,"2024-04-10 20:02:53.548512"
"1135","avPJtVRq1ZU28R9qio_Rkuw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo Rc","4566",1,"2024-04-10 20:02:53.549484"
"1136","auCeajyxECUqzdjcwXpYksg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Comercial Andreta","4436",1,"2024-04-10 20:02:53.55028"
"1137","ashkfY_BeuE2XOGCk4SsEwg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus São Paulo T","4921",1,"2024-04-10 20:02:53.551123"
"1138","aXfyvs8FBE0qi5HezvRmQhw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRJ12 - Itaperuna","205",1,"2024-04-10 20:02:53.551882"
"1139","aI5KYUjJooEmYojWopYmUvA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Sider","4960",1,"2024-04-10 20:02:53.552614"
"1140","anUG6i6e6I0yRmd9wXKHHcg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP21 - Mooca","152",1,"2024-04-10 20:02:53.553349"
"1141","axo0gi-qJvUe643-IufGOTA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alj Servicos","4903",1,"2024-04-10 20:02:53.554053"
"1142","aP_PiRtsLFU-Jh04bDi-9Eg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - D S Pneus","4221",1,"2024-04-10 20:02:53.55481"
"1143","atmMdF7bHa067j33GGeRgoQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Morelate","4613",1,"2024-04-10 20:02:53.555559"
"1144","ahC7pG7hu6EGzeT0_tQsXkA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via -Jandira","4327",1,"2024-04-10 20:02:53.556385"
"1145","aeB5cZfxfE0qA1IfFrr7rWw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mw Consultoria","4881",1,"2024-04-10 20:02:53.557158"
"1146","ac_ptDdCk70qZ360wC8grYg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - J R Modificar Pecas","4716",1,"2024-04-10 20:02:53.557927"
"1147","aVI-pZwosuUaGlJbg5-aBIw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pilkington Rib. Pret","4762",1,"2024-04-10 20:02:53.55867"
"1148","RuleSeatbeltId","2022-08-11 12:56:46.07","2050-01-01 00:00:00","Stock","","Seat belt","20",1,"2024-04-10 20:02:53.559451"
"1149","aDsAYY6brdkOnWMoP7fs5tQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alinhamento Sena","4427",1,"2024-04-10 20:02:53.560459"
"1150","aFkQEVhVDQU6hxy-CS6Du3A","2024-03-09 11:17:52.098","2050-01-01 00:00:00","Custom","","Acelerando veículo em marcha lenta.","5438",1,"2024-04-10 20:02:53.561193"
"1151","asoll8X2ZR06Hd9rDdyVEeQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Renovacar Vip","4184",1,"2024-04-10 20:02:53.561962"
"1152","a-G7oLHHHykOtt-FtkPG_ZA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMG3 - Pouso Alegre","155",1,"2024-04-10 20:02:53.562704"
"1153","a2BVEhZszNUiQsx82OHB5Jw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via Loja 95","4232",1,"2024-04-10 20:02:53.563409"
"1154","aoHOaWX9OrU-pGpBTlHGFog","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - São Paulo","4852",1,"2024-04-10 20:02:53.564071"
"1155","aTF_Qi0ey0EagTpUZgv0DEg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Area de risco Naçoes","424",1,"2024-04-10 20:02:53.564821"
"1156","aTq9MQnZFXkOlfLOqa1xvIg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Area de risco rua 100 JPD","298",1,"2024-04-10 20:02:53.565622"
"1157","agrSBWUo6ykGvjJnBHatxIA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de Risco Jardim da Conquista, São Paulo - SP, 08346-590, Brasil","5450",1,"2024-04-10 20:02:53.566384"
"1158","aQVBdwH6Cf0ubSZGPCxgleA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Trans Finotti","4413",1,"2024-04-10 20:02:53.567172"
"1159","aduAKuz4WKkamdCDCYuIsug","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mecânica Souza","4696",1,"2024-04-10 20:02:53.567952"
"1160","aiuy2bbgA_EGAZuw1bIokFw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Perez Reparação","4876",1,"2024-04-10 20:02:53.568727"
"1161","a1HopK5Sja0GH0m_ubVMM9A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Carleone Peças","4893",1,"2024-04-10 20:02:53.569503"
"1162","a31IlwN-bwk652lBZV-92wQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSC7 - Lages","198",1,"2024-04-10 20:02:53.570387"
"1163","abk3semdH7E-V9BXMypJ5Ng","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Premier Centro Automotivo","4860",1,"2024-04-10 20:02:53.571155"
"1164","aXBz3QBC_SkG5wwYChFymAA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO - PIMENTAS NOVA CIDADE X AGUA CHATA","5467",1,"2024-04-10 20:02:53.571931"
"1165","aXJNzD8i0x0yiwtPLuNkUNg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Multitec  Mecânica","4631",1,"2024-04-10 20:02:53.572699"
"1166","aq_U3bNtq60uEN_YaGwRamg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dunlop B2 Pneus - Bauru","4539",1,"2024-04-10 20:02:53.57344"
"1167","aOYG7REGOwEqvQyBqMdJW3A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco FURNAS ZN","5395",1,"2024-04-10 20:02:53.574183"
"1168","aHFEuiOgtAEGaNhN-SdwBXA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Del Rosso Fiusa","4154",1,"2024-04-10 20:02:53.574956"
"1169","axE2R2YlN4EyPPVI6zWs89A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Almeida Mecanica E A","4382",1,"2024-04-10 20:02:53.575697"
"1170","axTi0Rqmx3UOlOUHDRAf0UQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - F Rede Top Oficina A","4550",1,"2024-04-10 20:02:53.577293"
"1171","afrSdPzx-60ymEZIP64KHIw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pax Comercio De Pneu - Bauru","4985",1,"2024-04-10 20:02:53.578724"
"1172","aOIroBxSik0KYFe6AvngaRw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass Sp01","4894",1,"2024-04-10 20:02:53.579452"
"1173","aC-YFb5wvbkev7nEmaWostw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRS10 - Lajeado","206",1,"2024-04-10 20:02:53.580432"
"1174","aAOB60uaI10WYHJoqyrhzoQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO  Vila Perus, São Paulo - SP, 05209-290, Brasil","5455",1,"2024-04-10 20:02:53.581334"
"1175","ai_9g20-fr0iMm5y-oVzB8w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Checkbox","4423",1,"2024-04-10 20:02:53.581952"
"1176","aXqOSpL5O30moPy33HVJy4A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Praia Grand","2676",1,"2024-04-10 20:02:53.582855"
"1177","a7VR11HtNykafm47SzyE7Qw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Wagner Auto mecânica","4470",1,"2024-04-10 20:02:53.583632"
"1178","aI_nqfm4n5kGg1JjtSffO6w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Jundiai","1790",1,"2024-04-10 20:02:53.584592"
"1179","aavt8kFu-v02YeqIkVZht-Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMS1 - Campo Grande","191",1,"2024-04-10 20:02:53.585475"
"1180","anqbWLKY80kuiEfwxXicp6w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO - SDU2D35","563",1,"2024-04-10 20:02:53.586459"
"1181","a7Zny3m_qrkWeUjNjpj_qEw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo","4133",1,"2024-04-10 20:02:53.587109"
"1182","aEL2zNuc3IkWHfRWwyS8dhA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autenticar","4504",1,"2024-04-10 20:02:53.588171"
"1183","aZOWGVK33qEu07QMO99tdmA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Estacionamento Murici","377",1,"2024-04-10 20:02:53.588814"
"1184","aZBw_JcAILkyInyIYbpErIw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Smart Car Center","4447",1,"2024-04-10 20:02:53.589705"
"1185","aIEketANNHUyLhBYDRbr7Yw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Kings Car Centro Automotivo","4152",1,"2024-04-10 20:02:53.590959"
"1186","afqfJkGdtzEecaR5SmZu9VQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Audiomais Centro Aut","4934",1,"2024-04-10 20:02:53.591652"
"1187","avBABRBdngEam9kRvnamw_Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Del Rosso Auto Cente - Sertãozinho","4918",1,"2024-04-10 20:02:53.592453"
"1188","alYpTDm36Rke_pAAFJkzOWw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Leo Pecas","4377",1,"2024-04-10 20:02:53.59315"
"1189","aQ97BweA-skiqUlBNnX2Yzw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP24 - Avaré","210",1,"2024-04-10 20:02:53.593874"
"1190","arWB0AtSy5ESwgcYxAS3y1Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dacar Auto Center","4376",1,"2024-04-10 20:02:53.594759"
"1191","aF9ubObDDcEmwZItNajchUw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rbt Servicos Automot","4089",1,"2024-04-10 20:02:53.598053"
"1192","ahHBQnf0z2UerwOPnVYtdTQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5169",1,"2024-04-10 20:02:53.599081"
"1193","aec1PNAiQc0myB69J3xU1xg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","- Conj. Hab. Inacio M, São Paulo - SP, 08472-550, Brasil","523",1,"2024-04-10 20:02:53.599808"
"1194","a4EFiXopil0uUkelM10zVbw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Nexen Reparacoes","4704",1,"2024-04-10 20:02:53.600502"
"1195","a1lxdjiZS0kKuhnnXlgKgyA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - REC3 - Amazon","5027",1,"2024-04-10 20:02:53.601272"
"1196","aGHKLg_7-sEeymbZBYTcNHQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Safety Car - Campinas","4703",1,"2024-04-10 20:02:53.602054"
"1197","aqfaE6CrNL0a46Tx1Tn2u3w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Loco Auto Pecas","4330",1,"2024-04-10 20:02:53.602859"
"1198","ang7iZlL4ZEavdO4llqVPKw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo - Embu das Artes","4674",1,"2024-04-10 20:02:53.603674"
"1199","aw7vga37hM0KqckhUt1josw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Confiar Transportes","4887",1,"2024-04-10 20:02:53.604476"
"1200","aVfCphFV6vUiq8nFP5SiT2Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Scap Centro Automotivo","4334",1,"2024-04-10 20:02:53.605468"
"1201","abwFwwU7KF0uyBlBU7DaiaA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Nunes Pecas Novas E","4373",1,"2024-04-10 20:02:53.606255"
"1202","abMM_0zNwxEeDmQ2OYAdseg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5176",1,"2024-04-10 20:02:53.607241"
"1203","a5SFwFrnQRU6UfCneqp0toA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - 2001 Hp","4432",1,"2024-04-10 20:02:53.607873"
"1204","avKWHAnM3HUqs1oJfFotFzA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gm Car","4789",1,"2024-04-10 20:02:53.608733"
"1205","a3PeOghipN06nabS_WjxlkA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gotardo Pneus","4820",1,"2024-04-10 20:02:53.609531"
"1206","a6W8ycJkApEyOqcWOzBRIAw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP35 - Cubatão","216",1,"2024-04-10 20:02:53.610442"
"1207","aLbSsuM9VWUqOky-gU9wrcQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP25 - Atibaia","203",1,"2024-04-10 20:02:53.611267"
"1208","a0GYwA2iz9UmBdDCjRu6O_w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus São Paulo S - Saude","4396",1,"2024-04-10 20:02:53.612264"
"1209","aC7yceh8cCkGs-L1qB84Isg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Car  Goiania","4462",1,"2024-04-10 20:02:53.612808"
"1210","a7A2wGgUork6hc91HM4rAnw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Hds Ribeirao Preto","4908",1,"2024-04-10 20:02:53.613571"
"1211","a3hBL8ttmYkaQNgc7AlCixg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Estacionamento Murici","380",1,"2024-04-10 20:02:53.614427"
"1212","ahUq3f_k8BEupQteZZPbDlQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rioskar Service","4506",1,"2024-04-10 20:02:53.615272"
"1213","aIHvJcH-7cUGMxvjf4Xd-Ow","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Morro do Piolho Comunidade - Jardim Pres. Dutra, Guarulhos - SP, 07170-290, Brasil","5532",1,"2024-04-10 20:02:53.616245"
"1214","a6TgfdZZCP0qg4Ep1RC5qfA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pneustore Com Br - Itajaí","4720",1,"2024-04-10 20:02:53.617047"
"1215","a6mR6j0Aavki54ywe-MN8Iw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Car Mais Lanternagem","4632",1,"2024-04-10 20:02:53.618015"
"1216","aiA_0uVWX9E-zInauAMEuaQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5126",1,"2024-04-10 20:02:53.618869"
"1217","acjjzKECCTECfKRmmWT5Ghg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5141",1,"2024-04-10 20:02:53.619535"
"1218","a91SBuUwe60iC74qiLSuPDQ","2024-03-03 10:53:27.751","2050-01-01 00:00:00","Custom","","Condução abaixo da faixa econômica","5410",1,"2024-04-10 20:02:53.620716"
"1219","aT-0gjRgM0kmdBvPmxFFHaA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Alameda das Orquídeas, 44 - Jardim Joana Darc, São Paulo - SP, 02323-383, Brasil","421",1,"2024-04-10 20:02:53.621309"
"1220","aHVdI2Td7GUaCN1uEbfXqAQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP14 / BRXSP7 - Bauru","139",1,"2024-04-10 20:02:53.622183"
"1221","aoLkocATPAUKwAcX5FjqzgQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gp Pneus - Natal","4618",1,"2024-04-10 20:02:53.623101"
"1222","aspqvkfAIrkCQg5-ECOloGQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Newcar Sorriso","4944",1,"2024-04-10 20:02:53.62404"
"1223","anrFDZeYyQUW4EKQm_MZxtw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bp Auto Center","4875",1,"2024-04-10 20:02:53.624855"
"1224","aykk1GFfXGU6sFKnspFNc8w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Recreio São Jorge","418",1,"2024-04-10 20:02:53.625708"
"1225","azdbJaqy140So4PJUKDwAdA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5113",1,"2024-04-10 20:02:53.626798"
"1226","aYkOwHRUygUGFXTtyDwJRqg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Vip Service","4441",1,"2024-04-10 20:02:53.627439"
"1227","aWOuWebwJTE6ZUR_HbMssIQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRS2 - Pelotas","185",1,"2024-04-10 20:02:53.628382"
"1228","RuleHarshCorneringId","2024-02-27 16:35:10.54","2050-01-01 00:00:00","Stock","","Harsh Cornering","5406",1,"2024-04-10 20:02:53.629228"
"1229","alh_Ju5itTkOrrv30ZQTUQQ","2023-08-09 00:31:59.41","2050-01-01 00:00:00","Custom","Nível Baixo de bateria auxiliar do veículo","Bateria auxiliar nível baixo.","546",1,"2024-04-10 20:02:53.630173"
