"ModeloCarro","id","GeotabId","ChargeIsEstimated","ChargeType","StartTime","DeviceId","DurationTicks","EndStateOfCharge","EnergyConsumedKwh","EnergyUsedSinceLastChargeKwh","Latitude","Longitude","MaxACVoltage","MeasuredBatteryEnergyInKwh","MeasuredBatteryEnergyOutKwh","MeasuredOnBoardChargerEnergyInKwh","MeasuredOnBoardChargerEnergyOutKwh","PeakPowerKw","StartStateOfCharge","TripStop","Version","RecordCreationTimeUtc"
"Kangoo Z.E. MAXI 2 Lugares 2P","397","aN51i-cp6p0q5kmnRDzLfBw",True,"AC","2024-04-05 00:46:52","b56","176520570000","100","23.215909957885742","20.81999969482422","-23.53264617919922","-46.57758712768555",NULL,"20.43000030517578","0","0","0","-0.22499999403953552","38","2024-04-05 00:46:02.063","2283968","2024-04-10 20:03:05.580012"
"E-Expert","1305","abtkv0qLPNU-d_WIaeD8KBg",True,"AC","2024-04-05 00:34:34","b1223","333732070000","100","56.056819915771484",NULL,"-22.95795249938965","-43.38286209106445",NULL,"49.33000183105469","0.009999999776482582","0","0","-0.3954545557498932","29.75","2024-04-05 00:34:02","2291019","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","992","aVg9zIpibEkGRL7KMFhSY3g",True,"AC","2024-04-04 23:28:02","b1E8","142807430000","92","29.159090042114258",NULL,"-23.57229995727539","-46.59960174560547",NULL,"25.65999984741211","0","0","0","-1.6386363506317139","13","2024-04-04 17:33:26","2290549","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2717","a9QsH4ed8skGFon2-XDrAQw",True,"AC","2024-04-04 23:28:02","b1E8","142807430000","92","29.159090042114258",NULL,"-23.57229995727539","-46.59960174560547",NULL,"25.65999984741211","0","0","0","-1.6386363506317139","13","2024-04-04 17:33:26","2292045","2024-04-10 20:03:37.624787"
"Kangoo Z.E. MAXI 2 Lugares 2P","672","awhnU_rTmAUqPC_ehxnihLw",True,"AC","2024-04-04 22:52:38","b113E","168819700000","100","15.965909004211426","14.920000076293945","-23.49888038635254","-46.40596389770508",NULL,"14.050000190734863","0","0","0","-0.22613635659217834","55","2024-04-04 22:44:58","2273238","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","938","adZAcn-jkyEChWRPm8YPmmg",True,"AC","2024-04-04 22:37:47","b3C6","101262470000","100","9.602272987365723",NULL,"-23.41063690185547","-47.421722412109375",NULL,"8.449999809265137","0","0","0","-0.3397727310657501","77","2024-04-04 22:36:49","2252400","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","150","aFID53nx87EOmIgxTWhAVVw",True,"AC","2024-04-04 22:02:38.013","b736","30947570000","34.00035095214844","5.715909004211426",NULL,"-23.463449478149414","-46.45411682128906",NULL,"5.03000020980835","0","0","0","-0.3704545497894287","28.5","2024-04-04 22:00:19","2285569","2024-04-10 20:03:05.580012"
"E- Scudo 4P","812","alnWYbAF88E6luO_-rUS1AA",True,"AC","2024-04-04 22:02:29","b11D2","33062030000","100","2.8522727489471436",NULL,"-23.499853134155273","-46.893157958984375",NULL,"2.509999990463257","0","0","0","-0.5522727370262146","97.75","2024-04-04 09:38:20","2285713","2024-04-10 20:03:05.580012"
"E-Expert","856","aBr6NdMDLYEeVlNaFne-YpA",True,"AC","2024-04-04 21:07:38","bBBA","212132330000","100","35.443180084228516",NULL,"-30.00225257873535","-51.16377639770508",NULL,"31.190000534057617","0","0","0","-0.15000000596046448","51.875","2024-04-04 21:06:29","2262544","2024-04-10 20:03:05.580012"
"E-Expert","1332","akbqlUjCesE6YqjmNlEPuGQ",True,"AC","2024-04-04 19:47:18","bBB9","221255070000","100","36.477272033691406",NULL,"-30.00225257873535","-51.16374969482422",NULL,"32.099998474121094","0","0","0","-0.15000000596046448","50","2024-04-04 19:45:42","2284703","2024-04-10 20:03:05.580012"
"E-Expert","1863","a5or3IgR7hUa6A_P05xUO7Q",True,"AC","2024-04-04 17:41:10","bBB7","119811029999","82.875","20.56818199157715",NULL,"-30.002201080322266","-51.16374969482422",NULL,"18.100000381469727","0","0","0","-0.45568183064460754","54.625","2024-04-04 17:40:21","2285605","2024-04-10 20:03:05.580012"
"E-Expert","1309","aFuBho-SVSEynJel-r-bRhQ",True,"AC","2024-04-04 16:21:18","bF22","161057070000","89.75","25.772727966308594",NULL,"-30.002201080322266","-51.16380310058594",NULL,"22.68000030517578","0","0","0","-0.459090918302536","55.75","2024-04-04 16:19:36","2285451","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","2186","ajH3QPZX9pUK5qdMh4ZMVXw",True,"AC","2024-04-04 15:06:43","b99D","140382230000","100","26.204545974731445",NULL,"-19.94680404663086","-44.03233337402344",NULL,"23.059999465942383","0","0","0","-0.8238636255264282","77","2024-04-04 15:05:58","2288284","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2390","aMFHjRF8vAESBvcA-1RvQHw",True,"AC","2024-04-04 12:34:19","b8B6","20592800000","100","3.1818182468414307","0.3700000047683716","-23.94746971130371","-46.324607849121094",NULL,"2.799999952316284","0","0","0","-0.22045454382896423","93","2024-04-04 12:29:46","2253594","2024-04-10 20:03:05.580012"
"E-Expert","1743","ahWZnhccUeE6gPaqfOOqBjw",False,"DC","2024-04-04 08:02:06","b1217","89883400000","99","24.170000076293945",NULL,"-22.960844039916992","-43.389671325683594",NULL,"24.170000076293945","0","0","0","-0.4180000126361847","69","2024-04-04 01:19:30","2291026","2024-04-10 20:03:05.580012"
"E-Jumpy","1781","aUodBmxo0GUux0uC1F12asA",True,"AC","2024-04-04 02:41:05","b952","179608669999","100","27.738636016845703",NULL,"-25.473304748535156","-49.24641418457031",NULL,"24.40999984741211","0.009999999776482582","0","0","-0.46704545617103577","63","2024-04-04 01:44:57","2290968","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","990","aQcwB7QTFAEGfjqYvW42KqQ",True,"AC","2024-04-04 01:35:16","bE4C","140910270000","100","25.545454025268555",NULL,"-23.572147369384766","-46.59962844848633",NULL,"22.479999542236328","0","0","0","-0.7840909361839294","29","2024-04-03 22:24:04.063","2285261","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2596","a7vjTu4W5V0i2fWwec-hb2w",True,"AC","2024-04-04 01:29:50","b1D9","161710400000","100","30.147727966308594",NULL,"-23.571992874145508","-46.59970474243164",NULL,"26.530000686645508","0","0","0","-0.11590909212827682","18","2024-04-04 01:28:55.063","2284664","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2082","aLxYUHgJos0OVJqEZl1w1aw",True,"AC","2024-04-04 01:12:02","b111F","456839470000","100","38.29545593261719",NULL,"-23.41609001159668","-46.435482025146484",NULL,"33.70000076293945","0","0","0","-0.550000011920929","52.25","2024-04-04 01:11:10.063","2282635","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2451","a_xlh9QrDUU2Igt2V9sn5Qw",True,"AC","2024-04-04 00:49:26","b113E","21880200000","100","1.8522727489471436","0","-23.49885368347168","-46.40599060058594",NULL,"1.6299999952316284","0","0","0",NULL,"98","2024-04-03 23:07:15","2273237","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","765","aAyp4bmCcvk6cHYJ6-KcXHw",True,"AC","2024-04-04 00:46:29.007","b113E","1152900000","98","0.10227272659540176","0","-23.49885368347168","-46.40599060058594",NULL,"0.09000000357627869","0","0","0",NULL,"97","2024-04-03 23:07:15","2273236","2024-04-10 20:03:05.580012"
"E-Expert","383","aoqu32R2dJE-esumeFRNGfA",False,"DC","2024-04-03 23:59:54","b1050","173655770000","100","52.970001220703125",NULL,"-22.96087074279785","-43.38969421386719",NULL,"52.970001220703125","0.009999999776482582","0","0","-0.3059999942779541","23.75714874267578","2024-04-03 23:58:52","2291017","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2026","aFA8ZUssKw0epiOhHdsDkrg",True,"AC","2024-04-03 23:09:02","b113E","58093000000","97","5.704545497894287","0.6100000143051147","-23.49885368347168","-46.40599060058594",NULL,"5.019999980926514","0","0","0","-0.5579545497894287","81","2024-04-03 23:07:15","2273235","2024-04-10 20:03:05.580012"
"E-Jumpy","1717","asC0LTQuV8UyKMAGPYZTRPA",True,"AC","2024-04-03 23:07:41","b950","89583970000","100","16.090909957885742",NULL,"-25.473304748535156","-49.246437072753906",NULL,"14.15999984741211","0","0","0","-0.15000000596046448","77.75","2024-04-03 23:07:15","2289515","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","491","aCrJtSNlMAE61RwxfrGpNzA",True,"AC","2024-04-03 23:01:46","b99D","424481200000","100","79.19318389892578","66.97000122070312","-19.946828842163086","-44.032230377197266",NULL,"69.69000244140625","0","0","0","-1.9193181991577148","30.5","2024-04-03 23:01:04","2287020","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","676","argdWlR3G-k6UbA7EYhJO3Q",True,"AC","2024-04-03 22:38:30","b2F5","64183370000","99","12.284090995788574",NULL,"-22.911334991455078","-47.10054397583008",NULL,"10.8100004196167","0","0","0","-0.5375000238418579","63.00022888183594","2024-04-03 22:04:19.063","2291709","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2132","a8gCGdZ-oz0yzVD2KbRHRyQ",True,"AC","2024-04-03 21:48:54","b56","189540400000","100","24.852272033691406",NULL,"-23.532672882080078","-46.577537536621094",NULL,"21.8700008392334","0","0","0","-4.134090900421143","33","2024-04-03 18:32:51","2283967","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2495","aBcgzuUTgZ0CntAmbUTu6Aw",True,"AC","2024-04-03 21:41:32","b113E","34119330000","83","3.3181817531585693","0.07000000029802322","-23.49885368347168","-46.405941009521484",NULL,"2.9200000762939453","0","0","0","-1.1818181276321411","73","2024-04-03 21:32:37","2273234","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1708","a4QIMLQwTMkixh_8S7VvVbw",True,"AC","2024-04-03 21:04:38","b3A0","500490970000","99","28.375",NULL,"-22.93222427368164","-47.15394592285156",NULL,"24.969999313354492","0","0","0","-0.3897727131843567","23","2024-04-03 21:03:32","2286952","2024-04-10 20:03:05.580012"
"E-Expert","342","au6DD7a6PjEa1DD-qrAJ0Wg",True,"AC","2024-04-03 20:49:02","b1141","3350870000","100","0.25",NULL,"-23.46347427368164","-46.4539909362793",NULL,"0.2199999988079071","0","0","0","-0.1511363685131073","100","2024-04-03 20:45:54","2290808","2024-04-10 20:03:05.580012"
"Kangoo Z.E. Maxi 2 Lugares 2p","2326","aKhk4-kzhQE25SfSxyX6geQ",True,"AC","2024-04-03 20:45:51","b1238","287030000","14","0.034090910106897354",NULL,"-23.503589630126953","-46.82762145996094",NULL,"0.029999999329447746","0","0","0",NULL,"13","2024-04-03 19:56:51","2286988","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1594","apndrZeQ0jk64o1LUIeZspw",True,"AC","2024-04-03 20:04:44","b11B1","255418100000","100","44.7613639831543",NULL,"-23.499570846557617","-46.892826080322266",NULL,"39.38999938964844","0.009999999776482582","0","0","-0.40454545617103577","46.625","2024-04-01 10:01:04","2281943","2024-04-10 20:03:05.580012"
"E- Scudo 4P","405","aGc_v0E9JzEOWLLCUUkl4Rw",True,"AC","2024-04-03 19:35:13","b11B1","14475370000","46.625","2.7386362552642822","0","-23.499570846557617","-46.892826080322266",NULL,"2.4100000858306885","0","0","0","-0.4022727310657501","43","2024-04-01 10:01:04","2280997","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","350","aP8idE4X5A0qiTnFJ7Jzhrg",True,"AC","2024-04-03 19:27:58","b113E","5353230000","74","0.5113636255264282","0","-23.49885368347168","-46.40599060058594",NULL,"0.44999998807907104","0","0","0",NULL,"72.99739074707031","2024-04-03 00:24:30","2273233","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2576","aZopshK_P3UO4EF1EpPdyrg",True,"AC","2024-04-03 19:24:28","b11B1","3235570000","43","0.5909090638160706","0","-23.499570846557617","-46.892826080322266",NULL,"0.5199999809265137","0","0","0","-0.4011363685131073","42.25","2024-04-01 10:01:04","2280996","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1757","aXdsBPk8lYUaPdPjFUDtAmA",True,"AC","2024-04-03 19:10:14","b11B1","1691399999","42.25","0.28409090638160706","0","-23.499570846557617","-46.892826080322266",NULL,"0.25","0","0","0","-0.4022727310657501","41.875","2024-04-01 10:01:04","2280995","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2513","aTJQxH4F9QUiWAtADqXRp6Q",True,"AC","2024-04-03 18:56:01","b11B1","518000000","41.875","0.06818182021379471","0","-23.499570846557617","-46.892826080322266",NULL,"0.05999999865889549","0.009999999776482582","0","0","-0.4011363685131073","41.75","2024-04-01 10:01:04","2280994","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","201","aBTllMoaX-EK_2llcI7aNtw",True,"AC","2024-04-03 18:55:09.007","b113E","18555230000","72.00050354003906","1.8181818723678589","0","-23.49885368347168","-46.40599060058594",NULL,"1.600000023841858","0","0","0","-0.21022726595401764","67","2024-04-03 00:24:30","2273232","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2569","aV1g6H6QBZ0e4QN-SbNTktg",True,"AC","2024-04-03 18:54:08","b11B1","682000000","41.75","0.10227272659540176","0","-23.499570846557617","-46.892826080322266",NULL,"0.09000000357627869","0","0","0","-0.4011363685131073","41.5","2024-04-01 10:01:04","2280993","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1259","asB-LWWVpDEaWsD5FXRE_Rg",True,"AC","2024-04-03 18:41:48","b11B1","201800000","41.5","0.011363636702299118","0","-23.499570846557617","-46.892826080322266",NULL,"0.009999999776482582","0","0","0","-0.4011363685131073","41.5","2024-04-01 10:01:04","2280992","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1380","a7k9Vv-POC06hDbaxopfeJw",True,"AC","2024-04-03 18:40:26","b11B1","515770000","41.5","0.06818182021379471","0","-23.499570846557617","-46.892826080322266",NULL,"0.05999999865889549","0","0","0","-0.4011363685131073","41.5","2024-04-01 10:01:04","2280991","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1932","aIc6rSSPhFEqLHf7HVsSYWw",True,"AC","2024-04-03 18:35:50","b11B1","6770000","41.5","0","0","-23.499570846557617","-46.892826080322266",NULL,"0","0","0","0","-0.4011363685131073","41.5","2024-04-01 10:01:04","2280990","2024-04-10 20:03:05.580012"
"E- Scudo 4P","834","a7RSH9BBXQUikLXKHfcy75w",True,"AC","2024-04-03 18:26:03","b11B1","5755770000","41.5","1.045454502105713","0","-23.499570846557617","-46.892826080322266",NULL,"0.9200000166893005","0","0","0","-0.4000000059604645","39.625","2024-04-01 10:01:04","2280989","2024-04-10 20:03:05.580012"
"E- Scudo 4P","718","awUL4zsrPNE-lfx4rDZVuRA",True,"AC","2024-04-03 17:54:58","b11B1","2164300000","39.625","0.375","0","-23.499570846557617","-46.892826080322266",NULL,"0.33000001311302185","0","0","0","-0.4000000059604645","38.625","2024-04-01 10:01:04","2280988","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2177","aWKr-O4soWk6fh4AOXUJ_BQ",True,"AC","2024-04-03 17:54:42","b113E","35928830000","67","3.6022727489471436","0","-23.49885368347168","-46.40599060058594",NULL,"3.1700000762939453","0","0","0","-0.2034090906381607","58","2024-04-03 00:24:30","2273231","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1681","aHg3mHhdAkUmEBU4Sa2VoDw",True,"AC","2024-04-03 17:42:36","b11B1","4318370000","38.625","0.7954545617103577","0","-23.499570846557617","-46.892826080322266",NULL,"0.699999988079071","0","0","0","-0.39886364340782166","36.75","2024-04-01 10:01:04","2280987","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1276","aifRRz0pBgUWAar12QfXe7w",True,"AC","2024-04-03 17:42:12.007","b11B1","101300000","36.75","0","0","-23.499570846557617","-46.892826080322266",NULL,"0","0","0","0","-0.39886364340782166","36.75","2024-04-01 10:01:04","2280986","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2391","aiqS4oVMBhkOl8B_mOzAHDQ",True,"AC","2024-04-03 17:41:15","b11B1","184570000","36.75","0.011363636702299118","25.59000015258789","-23.499570846557617","-46.892826080322266",NULL,"0.009999999776482582","0","0","0","-0.39886364340782166","36.625","2024-04-01 10:01:04","2280985","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2301","aA49twdhUxkqzI8EfvRnOgQ",True,"AC","2024-04-03 12:39:25","b113E","187590030000","58","18.613636016845703","31.940000534057617","-23.49885368347168","-46.40599060058594",NULL,"16.3799991607666","0","0","0","-0.11704545468091965","7","2024-04-03 00:24:30","2273230","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2p","1094","ah1YKZRNe4EKdIJTMuz_3LA",True,"AC","2024-04-02 23:40:37","bD9C","107767630000","100","21.045454025268555",NULL,"-23.572147369384766","-46.60019302368164",NULL,"18.520000457763672","0","0","0",NULL,"41","2024-04-02 23:36:55.063","2286822","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","79","aN0hoTeeGekK2lDgQBRWIkA",True,"AC","2024-04-02 22:53:34","b99D","427755270000","0.0008481494151055813","79.59091186523438",NULL,"-19.946828842163086","-44.032203674316406",NULL,"70.04000091552734","0","0","0","-1.0488636493682861","26","2024-04-02 22:52:39","2287019","2024-04-10 20:03:05.580012"
"E- Scudo 4P","463","agQw3VqWNs0ivgMZiLIY8jA",True,"AC","2024-04-02 18:30:48","b11FA","70772370000","100","10.215909004211426",NULL,"-20.062131881713867","-43.97588348388672",NULL,"8.989999771118164","0","0","0","-0.1511363685131073","88.125","2024-04-02 18:30:10","2271918","2024-04-10 20:03:05.580012"
"E-Jumpy","282","aZM-ikuj8AEeSce46o52SMQ",False,"DC","2024-04-02 08:51:37","b5C4","29977700000","97.375","27.760000228881836",NULL,"-23.56037139892578","-46.56765365600586",NULL,"27.760000228881836","0","0","0","-0.13199999928474426","55","2024-04-02 08:50:29.063","2259538","2024-04-10 20:03:05.580012"
"E-Expert","598","abYYjfY5HqkKAY3RVqNrL3w",False,"DC","2024-04-02 08:47:03","bC4F","21357970000","95.625","14.449999809265137",NULL,"-23.560344696044922","-46.56765365600586",NULL,"14.449999809265137","0","0","0","-0.4230000078678131","74.5","2024-04-02 03:24:12","2255569","2024-04-10 20:03:05.580012"
"E-Jumpy","1759","a0r8Qehri7EqQEivPLXOx4w",False,"DC","2024-04-01 21:22:58","b5C0","49369129999","100","30.229999542236328",NULL,"-23.560344696044922","-46.56768035888672",NULL,"30.229999542236328","0","0","0","-0.13300000131130219","57.375","2024-04-01 21:21:32.063","2258526","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2486","ag3Oe1Ynu1kmFls4lomnRHA",True,"AC","2024-04-01 01:13:59","b113E","47380400000","100","7.3522725105285645","6.210000038146973","-23.572172164916992","-46.60009002685547",NULL,"6.46999979019165","0","0","0","-0.21477273106575012","82","2024-04-01 01:13:23.063","2273229","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2p","1125","ajQ2IDLkMxkq4_LNC4fNnsQ",True,"AC","2024-03-31 21:39:55","b1005","97960400000","100","18.011363983154297",NULL,"-23.560243606567383","-46.56772994995117",NULL,"15.850000381469727","0","0","0","-0.22613635659217834","51.999961853027344","2024-03-31 18:39:07","2284080","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","3091","a3CMS6Dpr5Ui_bYGbWwfuVA",False,"DC","2024-03-31 07:05:25","b48C","25700000","100","0",NULL,"-21.148775100708008","-47.79325485229492",NULL,"0","0","0","0",NULL,"100","2024-03-30 17:58:44","2292376","2024-04-10 20:16:55.731911"
"JAC iEV1200T AT 4x2 2P","1996","ayV2q2NVi30mHa5Q1kY2jDw",False,"DC","2024-03-31 07:05:25","b48C","25700000","100","0",NULL,"-21.148775100708008","-47.79325485229492",NULL,"0","0","0","0",NULL,"100","2024-03-30 17:58:44","2291005","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2392","a9fQAgPG0M0uC7aqwZSrL7w",True,"AC","2024-03-30 03:22:16","b113E","154230370000","100","27.590909957885742","22.389999389648438","-23.560243606567383","-46.56778335571289",NULL,"24.280000686645508","0","0","0","-0.1352272778749466","22","2024-03-30 03:21:00","2273228","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2471","aqLfKpfcuxkCyb5ygBNZuXQ",True,"AC","2024-03-28 12:51:10","bA5E","188055070000","100","36.443180084228516","29.799999237060547","-23.22879981994629","-45.91211700439453",NULL,"32.06999969482422","0","0","0","-0.3738636374473572","4","2024-03-28 12:50:38","2285723","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","976","aV9N1oHEBcUaQqspOXNjYmQ",True,"AC","2024-03-28 02:32:07","b113E","98559170000","99","17.977272033691406","0.029999999329447746","-23.560243606567383","-46.567604064941406",NULL,"15.819999694824219","0","0","0","-0.8056818246841431","52","2024-03-28 02:05:18","2273227","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1598","akC6acIIPRUm24FU1VWOFOw",True,"AC","2024-03-27 23:29:05","b113E","18851400000","49.00001907348633","3.5227272510528564","18.459999084472656","-23.560396194458008","-46.567527770996094",NULL,"3.0999999046325684","0","0","0","-0.9079545736312866","39.000450134277344","2024-03-27 23:17:12","2273224","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","582","a-pp6bnd7Q0yfi1gO0ImZ3g",True,"AC","2024-03-26 23:26:30.007","b8B6","350478260000","99.99978637695312","21.94318199157715",NULL,"-23.94198989868164","-46.41845703125",NULL,"19.309999465942383","0","0","0","-0.22499999403953552","45","2024-03-26 23:26:17.063","2253593","2024-04-10 20:03:05.580012"
